Time between frames (s): 0.1
Time (s): 0
# NucRegions: 
# xmin, ymin, xmax, ymax
!NC, -1e-06, -1e-06, 1e-06
nActin: 10 nSubunits: 30
# actinID, SubunitID, birthtime (s), xStart (m), yStart (m), xEnd (m), yEnd (m), pointed capped, barbed capped, branch
7, 21, 0, -1.615408852e-06, -1.090771615e-06, -1.656121265e-06, -1.138554459e-06, 0, 0, 0
7, 22, 0, -1.656121265e-06, -1.138554459e-06, -1.73754609e-06, -1.234120145e-06, 0, 0, 0
7, 23, 0, -1.73754609e-06, -1.234120145e-06, -1.778258502e-06, -1.281902988e-06, 0, 0, 0
8, 24, 0, -9.044995713e-07, -1.071565697e-06, -9.096624101e-07, -1.134128032e-06, 0, 0, 0
8, 25, 0, -9.096624101e-07, -1.134128032e-06, -9.199880875e-07, -1.259252701e-06, 0, 0, 0
8, 26, 0, -9.199880875e-07, -1.259252701e-06, -9.251509263e-07, -1.321815036e-06, 0, 0, 0
9, 27, 0, -9.518596692e-07, -7.036093049e-07, -9.911077118e-07, -7.274084887e-07, 0, 0, 0
9, 28, 0, -9.911077118e-07, -7.274084887e-07, -1.069603797e-06, -7.750068564e-07, 0, 0, 0
9, 29, 0, -1.069603797e-06, -7.750068564e-07, -1.10885184e-06, -7.988060403e-07, 0, 0, 0
#--------------------------------------------------
Time (s): 7.7
# NucRegions: 
# xmin, ymin, xmax, ymax
!NC, -1e-06, -1e-06, 1e-06
nActin: 10 nSubunits: 30
# actinID, SubunitID, birthtime (s), xStart (m), yStart (m), xEnd (m), yEnd (m), pointed capped, barbed capped, branch
0, 0, 0, -7.877946988e-07, -8.771007199e-07, -8.195610688e-07, -8.342702009e-07, 0, 0, 0
0, 1, 0, -8.195610688e-07, -8.342702009e-07, -8.83093809e-07, -7.486091629e-07, 0, 0, 0
0, 2, 0, -8.83093809e-07, -7.486091629e-07, -9.14860179e-07, -7.057786439e-07, 0, 0, 0
1, 3, 0, -1.094008525e-06, -1.109115008e-06, -1.149980379e-06, -1.146843001e-06, 0, 0, 0
1, 4, 0, -1.149980379e-06, -1.146843001e-06, -1.261924088e-06, -1.222298988e-06, 0, 0, 0
1, 5, 0, -1.261924088e-06, -1.222298988e-06, -1.317895943e-06, -1.260026982e-06, 0, 0, 0
2, 6, 0, -1.104061256e-06, -7.699685256e-07, -1.154132438e-06, -7.516264312e-07, 0, 0, 0
2, 7, 0, -1.154132438e-06, -7.516264312e-07, -1.2542748e-06, -7.149422423e-07, 0, 0, 0
2, 8, 0, -1.2542748e-06, -7.149422423e-07, -1.304345981e-06, -6.966001478e-07, 0, 0, 0
3, 9, 0, -6.739670197e-07, -7.133514736e-07, -6.600506937e-07, -6.535236665e-07, 0, 0, 0
3, 10, 0, -6.600506937e-07, -6.535236665e-07, -6.322180418e-07, -5.338680524e-07, 0, 0, 0
3, 11, 0, -6.322180418e-07, -5.338680524e-07, -6.183017159e-07, -4.740402454e-07, 0, 0, 0
4, 12, 0, -1.008991348e-06, -1.013663206e-06, -1.012822824e-06, -1.078349834e-06, 0, 0, 0
4, 13, 0, -1.012822824e-06, -1.078349834e-06, -1.020485774e-06, -1.207723089e-06, 0, 0, 0
4, 14, 0, -1.020485774e-06, -1.207723089e-06, -1.024317249e-06, -1.272409717e-06, 0, 0, 0
5, 15, 0, -4.706126611e-07, -1.704838902e-06, -5.245639106e-07, -1.728031321e-06, 0, 0, 0
5, 16, 0, -5.245639106e-07, -1.728031321e-06, -6.324664097e-07, -1.774416159e-06, 0, 0, 0
5, 17, 0, -6.324664097e-07, -1.774416159e-06, -6.864176592e-07, -1.797608578e-06, 0, 0, 0
6, 18, 0, -9.996619924e-07, -2.7733455e-07, -1.023134336e-06, -2.213023129e-07, 0, 0, 0
6, 19, 0, -1.023134336e-06, -2.213023129e-07, -1.070079023e-06, -1.092378388e-07, 0, 0, 0
6, 20, 0, -1.070079023e-06, -1.092378388e-07, -1.093551366e-06, -5.320560172e-08, 0, 0, 0
7, 21, 0, -1.615408852e-06, -1.090771615e-06, -1.656559033e-06, -1.139068253e-06, 0, 0, 0
7, 22, 0, -1.656559033e-06, -1.139068253e-06, -1.738859393e-06, -1.235661527e-06, 0, 0, 0
7, 23, 0, -1.738859393e-06, -1.235661527e-06, -1.780009573e-06, -1.283958164e-06, 0, 0, 0
8, 24, 0, -9.044995713e-07, -1.071565697e-06, -9.097179245e-07, -1.134800745e-06, 0, 0, 0
8, 25, 0, -9.097179245e-07, -1.134800745e-06, -9.201546307e-07, -1.261270841e-06, 0, 0, 0
8, 26, 0, -9.201546307e-07, -1.261270841e-06, -9.253729839e-07, -1.324505889e-06, 0, 0, 0
9, 27, 0, -9.518596692e-07, -7.036093049e-07, -9.916848889e-07, -7.277584767e-07, 0, 0, 0
9, 28, 0, -9.916848889e-07, -7.277584767e-07, -1.071335328e-06, -7.760568204e-07, 0, 0, 0
9, 29, 0, -1.071335328e-06, -7.760568204e-07, -1.111160548e-06, -8.002059922e-07, 0, 0, 0
#--------------------------------------------------
Time (s): 7.8
# NucRegions: 
# xmin, ymin, xmax, ymax
!NC, -1e-06, -1e-06, 1e-06
nActin: 10 nSubunits: 30
# actinID, SubunitID, birthtime (s), xStart (m), yStart (m), xEnd (m), yEnd (m), pointed capped, barbed capped, branch
0, 0, 0, -7.877946988e-07, -8.771007199e-07, -8.203652807e-07, -8.331858839e-07, 0, 0, 0
0, 1, 0, -8.203652807e-07, -8.331858839e-07, -8.855064447e-07, -7.45356212e-07, 0, 0, 0
0, 2, 0, -8.855064447e-07, -7.45356212e-07, -9.180770266e-07, -7.014413761e-07, 0, 0, 0
1, 3, 0, -1.094008525e-06, -1.109115008e-06, -1.149980379e-06, -1.146843001e-06, 0, 0, 0
1, 4, 0, -1.149980379e-06, -1.146843001e-06, -1.261924088e-06, -1.222298988e-06, 0, 0, 0
1, 5, 0, -1.261924088e-06, -1.222298988e-06, -1.317895943e-06, -1.260026982e-06, 0, 0, 0
2, 6, 0, -1.104061256e-06, -7.699685256e-07, -1.15476625e-06, -7.513942528e-07, 0, 0, 0
2, 7, 0, -1.15476625e-06, -7.513942528e-07, -1.256176237e-06, -7.14245707e-07, 0, 0, 0
2, 8, 0, -1.256176237e-06, -7.14245707e-07, -1.306881231e-06, -6.956714342e-07, 0, 0, 0
3, 9, 0, -6.739670197e-07, -7.133514736e-07, -6.598977671e-07, -6.528662181e-07, 0, 0, 0
3, 10, 0, -6.598977671e-07, -6.528662181e-07, -6.317592619e-07, -5.318957071e-07, 0, 0, 0
3, 11, 0, -6.317592619e-07, -5.318957071e-07, -6.176900092e-07, -4.714104517e-07, 0, 0, 0
4, 12, 0, -1.008991348e-06, -1.013663206e-06, -1.012822824e-06, -1.078349834e-06, 0, 0, 0
4, 13, 0, -1.012822824e-06, -1.078349834e-06, -1.020485774e-06, -1.207723089e-06, 0, 0, 0
4, 14, 0, -1.020485774e-06, -1.207723089e-06, -1.024317249e-06, -1.272409717e-06, 0, 0, 0
5, 15, 0, -4.706126611e-07, -1.704838902e-06, -5.245639106e-07, -1.728031321e-06, 0, 0, 0
5, 16, 0, -5.245639106e-07, -1.728031321e-06, -6.324664097e-07, -1.774416159e-06, 0, 0, 0
5, 17, 0, -6.324664097e-07, -1.774416159e-06, -6.864176592e-07, -1.797608578e-06, 0, 0, 0
6, 18, 0, -9.996619924e-07, -2.7733455e-07, -1.023655944e-06, -2.200571521e-07, 0, 0, 0
6, 19, 0, -1.023655944e-06, -2.200571521e-07, -1.071643846e-06, -1.055023563e-07, 0, 0, 0
6, 20, 0, -1.071643846e-06, -1.055023563e-07, -1.095637797e-06, -4.822495842e-08, 0, 0, 0
7, 21, 0, -1.615408852e-06, -1.090771615e-06, -1.6569968e-06, -1.139582047e-06, 0, 0, 0
7, 22, 0, -1.6569968e-06, -1.139582047e-06, -1.740172697e-06, -1.237202909e-06, 0, 0, 0
7, 23, 0, -1.740172697e-06, -1.237202909e-06, -1.781760645e-06, -1.28601334e-06, 0, 0, 0
8, 24, 0, -9.044995713e-07, -1.071565697e-06, -9.098289533e-07, -1.136146172e-06, 0, 0, 0
8, 25, 0, -9.098289533e-07, -1.136146172e-06, -9.204877171e-07, -1.265307121e-06, 0, 0, 0
8, 26, 0, -9.204877171e-07, -1.265307121e-06, -9.25817099e-07, -1.329887595e-06, 0, 0, 0
9, 27, 0, -9.518596692e-07, -7.036093049e-07, -9.92262066e-07, -7.281084647e-07, 0, 0, 0
9, 28, 0, -9.92262066e-07, -7.281084647e-07, -1.07306686e-06, -7.771067844e-07, 0, 0, 0
9, 29, 0, -1.07306686e-06, -7.771067844e-07, -1.113469256e-06, -8.016059442e-07, 0, 0, 0
#--------------------------------------------------
Time (s): 7.9
# NucRegions: 
# xmin, ymin, xmax, ymax
!NC, -1e-06, -1e-06, 1e-06
nActin: 10 nSubunits: 30
# actinID, SubunitID, birthtime (s), xStart (m), yStart (m), xEnd (m), yEnd (m), pointed capped, barbed capped, branch
0, 0, 0, -7.877946988e-07, -8.771007199e-07, -8.219737045e-07, -8.310172501e-07, 0, 0, 0
0, 1, 0, -8.219737045e-07, -8.310172501e-07, -8.903317161e-07, -7.388503104e-07, 0, 0, 0
0, 2, 0, -8.903317161e-07, -7.388503104e-07, -9.245107218e-07, -6.927668406e-07, 0, 0, 0
1, 3, 0, -1.094008525e-06, -1.109115008e-06, -1.151099816e-06, -1.147597561e-06, 0, 0, 0
1, 4, 0, -1.151099816e-06, -1.147597561e-06, -1.265282399e-06, -1.224562668e-06, 0, 0, 0
1, 5, 0, -1.265282399e-06, -1.224562668e-06, -1.322373691e-06, -1.263045222e-06, 0, 0, 0
2, 6, 0, -1.104061256e-06, -7.699685256e-07, -1.156667687e-06, -7.506977175e-07, 0, 0, 0
2, 7, 0, -1.156667687e-06, -7.506977175e-07, -1.261880549e-06, -7.121561013e-07, 0, 0, 0
2, 8, 0, -1.261880549e-06, -7.121561013e-07, -1.31448698e-06, -6.928852932e-07, 0, 0, 0
3, 9, 0, -6.739670197e-07, -7.133514736e-07, -6.595919138e-07, -6.515513213e-07, 0, 0, 0
3, 10, 0, -6.595919138e-07, -6.515513213e-07, -6.308417019e-07, -5.279510166e-07, 0, 0, 0
3, 11, 0, -6.308417019e-07, -5.279510166e-07, -6.16466596e-07, -4.661508642e-07, 0, 0, 0
4, 12, 0, -1.008991348e-06, -1.013663206e-06, -1.012862735e-06, -1.079023653e-06, 0, 0, 0
4, 13, 0, -1.012862735e-06, -1.079023653e-06, -1.020605507e-06, -1.209744546e-06, 0, 0, 0
4, 14, 0, -1.020605507e-06, -1.209744546e-06, -1.024476894e-06, -1.275104993e-06, 0, 0, 0
5, 15, 0, -4.706126611e-07, -1.704838902e-06, -5.251840399e-07, -1.7282979e-06, 0, 0, 0
5, 16, 0, -5.251840399e-07, -1.7282979e-06, -6.343267976e-07, -1.775215897e-06, 0, 0, 0
5, 17, 0, -6.343267976e-07, -1.775215897e-06, -6.888981764e-07, -1.798674896e-06, 0, 0, 0
6, 18, 0, -9.996619924e-07, -2.7733455e-07, -1.023916747e-06, -2.194345717e-07, 0, 0, 0
6, 19, 0, -1.023916747e-06, -2.194345717e-07, -1.072426257e-06, -1.036346151e-07, 0, 0, 0
6, 20, 0, -1.072426257e-06, -1.036346151e-07, -1.096681012e-06, -4.573463677e-08, 0, 0, 0
7, 21, 0, -1.615408852e-06, -1.090771615e-06, -1.657434568e-06, -1.140095841e-06, 0, 0, 0
7, 22, 0, -1.657434568e-06, -1.140095841e-06, -1.741486e-06, -1.238744291e-06, 0, 0, 0
7, 23, 0, -1.741486e-06, -1.238744291e-06, -1.783511716e-06, -1.288068516e-06, 0, 0, 0
8, 24, 0, -9.044995713e-07, -1.071565697e-06, -9.09939982e-07, -1.137491598e-06, 0, 0, 0
8, 25, 0, -9.09939982e-07, -1.137491598e-06, -9.208208035e-07, -1.2693434e-06, 0, 0, 0
8, 26, 0, -9.208208035e-07, -1.2693434e-06, -9.262612142e-07, -1.335269301e-06, 0, 0, 0
9, 27, 0, -9.518596692e-07, -7.036093049e-07, -9.928392431e-07, -7.284584527e-07, 0, 0, 0
9, 28, 0, -9.928392431e-07, -7.284584527e-07, -1.074798391e-06, -7.781567484e-07, 0, 0, 0
9, 29, 0, -1.074798391e-06, -7.781567484e-07, -1.115777965e-06, -8.030058962e-07, 0, 0, 0
#--------------------------------------------------
Time (s): 8
# NucRegions: 
# xmin, ymin, xmax, ymax
!NC, -1e-06, -1e-06, 1e-06
nActin: 10 nSubunits: 30
# actinID, SubunitID, birthtime (s), xStart (m), yStart (m), xEnd (m), yEnd (m), pointed capped, barbed capped, branch
0, 0, 0, -7.877946988e-07, -8.771007199e-07, -8.223758105e-07, -8.304750916e-07, 0, 0, 0
0, 1, 0, -8.223758105e-07, -8.304750916e-07, -8.915380339e-07, -7.37223835e-07, 0, 0, 0
0, 2, 0, -8.915380339e-07, -7.37223835e-07, -9.261191456e-07, -6.905982067e-07, 0, 0, 0
1, 3, 0, -1.094008525e-06, -1.109115008e-06, -1.151659535e-06, -1.147974841e-06, 0, 0, 0
1, 4, 0, -1.151659535e-06, -1.147974841e-06, -1.266961555e-06, -1.225694508e-06, 0, 0, 0
1, 5, 0, -1.266961555e-06, -1.225694508e-06, -1.324612565e-06, -1.264554341e-06, 0, 0, 0
2, 6, 0, -1.104061256e-06, -7.699685256e-07, -1.157935312e-06, -7.502333607e-07, 0, 0, 0
2, 7, 0, -1.157935312e-06, -7.502333607e-07, -1.265683424e-06, -7.107630309e-07, 0, 0, 0
2, 8, 0, -1.265683424e-06, -7.107630309e-07, -1.31955748e-06, -6.91027866e-07, 0, 0, 0
3, 9, 0, -6.739670197e-07, -7.133514736e-07, -6.594389871e-07, -6.508938728e-07, 0, 0, 0
3, 10, 0, -6.594389871e-07, -6.508938728e-07, -6.303829219e-07, -5.259786713e-07, 0, 0, 0
3, 11, 0, -6.303829219e-07, -5.259786713e-07, -6.158548893e-07, -4.635210705e-07, 0, 0, 0
4, 12, 0, -1.008991348e-06, -1.013663206e-06, -1.012862735e-06, -1.079023653e-06, 0, 0, 0
4, 13, 0, -1.012862735e-06, -1.079023653e-06, -1.020605507e-06, -1.209744546e-06, 0, 0, 0
4, 14, 0, -1.020605507e-06, -1.209744546e-06, -1.024476894e-06, -1.275104993e-06, 0, 0, 0
5, 15, 0, -4.706126611e-07, -1.704838902e-06, -5.258041692e-07, -1.72856448e-06, 0, 0, 0
5, 16, 0, -5.258041692e-07, -1.72856448e-06, -6.361871855e-07, -1.776015636e-06, 0, 0, 0
5, 17, 0, -6.361871855e-07, -1.776015636e-06, -6.913786936e-07, -1.799741214e-06, 0, 0, 0
6, 18, 0, -9.996619924e-07, -2.7733455e-07, -1.023916747e-06, -2.194345717e-07, 0, 0, 0
6, 19, 0, -1.023916747e-06, -2.194345717e-07, -1.072426257e-06, -1.036346151e-07, 0, 0, 0
6, 20, 0, -1.072426257e-06, -1.036346151e-07, -1.096681012e-06, -4.573463677e-08, 0, 0, 0
7, 21, 0, -1.613657781e-06, -1.088716439e-06, -1.6569968e-06, -1.139582047e-06, 0, 0, 0
7, 22, 0, -1.6569968e-06, -1.139582047e-06, -1.74367484e-06, -1.241313261e-06, 0, 0, 0
7, 23, 0, -1.74367484e-06, -1.241313261e-06, -1.787013859e-06, -1.292178868e-06, 0, 0, 0
8, 24, 0, -9.044995713e-07, -1.071565697e-06, -9.099954964e-07, -1.138164311e-06, 0, 0, 0
8, 25, 0, -9.099954964e-07, -1.138164311e-06, -9.209873466e-07, -1.27136154e-06, 0, 0, 0
8, 26, 0, -9.209873466e-07, -1.27136154e-06, -9.264832718e-07, -1.337960154e-06, 0, 0, 0
9, 27, 0, -9.518596692e-07, -7.036093049e-07, -9.928392431e-07, -7.284584527e-07, 0, 0, 0
9, 28, 0, -9.928392431e-07, -7.284584527e-07, -1.074798391e-06, -7.781567484e-07, 0, 0, 0
9, 29, 0, -1.074798391e-06, -7.781567484e-07, -1.115777965e-06, -8.030058962e-07, 0, 0, 0
#--------------------------------------------------
Time (s): 8.1
# NucRegions: 
# xmin, ymin, xmax, ymax
!NC, -1e-06, -1e-06, 1e-06
nActin: 10 nSubunits: 30
# actinID, SubunitID, birthtime (s), xStart (m), yStart (m), xEnd (m), yEnd (m), pointed capped, barbed capped, branch
0, 0, 0, -7.877946988e-07, -8.771007199e-07, -8.223758105e-07, -8.304750916e-07, 0, 0, 0
0, 1, 0, -8.223758105e-07, -8.304750916e-07, -8.915380339e-07, -7.37223835e-07, 0, 0, 0
0, 2, 0, -8.915380339e-07, -7.37223835e-07, -9.261191456e-07, -6.905982067e-07, 0, 0, 0
1, 3, 0, -1.094008525e-06, -1.109115008e-06, -1.152778972e-06, -1.148729401e-06, 0, 0, 0
1, 4, 0, -1.152778972e-06, -1.148729401e-06, -1.270319866e-06, -1.227958188e-06, 0, 0, 0
1, 5, 0, -1.270319866e-06, -1.227958188e-06, -1.329090314e-06, -1.267572581e-06, 0, 0, 0
2, 6, 0, -1.104061256e-06, -7.699685256e-07, -1.157935312e-06, -7.502333607e-07, 0, 0, 0
2, 7, 0, -1.157935312e-06, -7.502333607e-07, -1.265683424e-06, -7.107630309e-07, 0, 0, 0
2, 8, 0, -1.265683424e-06, -7.107630309e-07, -1.31955748e-06, -6.91027866e-07, 0, 0, 0
3, 9, 0, -6.739670197e-07, -7.133514736e-07, -6.591331338e-07, -6.49578976e-07, 0, 0, 0
3, 10, 0, -6.591331338e-07, -6.49578976e-07, -6.29465362e-07, -5.220339807e-07, 0, 0, 0
3, 11, 0, -6.29465362e-07, -5.220339807e-07, -6.146314761e-07, -4.582614831e-07, 0, 0, 0
4, 12, 0, -1.008991348e-06, -1.013663206e-06, -1.012942557e-06, -1.080371291e-06, 0, 0, 0
4, 13, 0, -1.012942557e-06, -1.080371291e-06, -1.020844975e-06, -1.21378746e-06, 0, 0, 0
4, 14, 0, -1.020844975e-06, -1.21378746e-06, -1.024796183e-06, -1.280495545e-06, 0, 0, 0
5, 15, 0, -4.706126611e-07, -1.704838902e-06, -5.264242985e-07, -1.728831059e-06, 0, 0, 0
5, 16, 0, -5.264242985e-07, -1.728831059e-06, -6.380475734e-07, -1.776815375e-06, 0, 0, 0
5, 17, 0, -6.380475734e-07, -1.776815375e-06, -6.938592108e-07, -1.800807532e-06, 0, 0, 0
6, 18, 0, -9.996619924e-07, -2.7733455e-07, -1.024438355e-06, -2.181894109e-07, 0, 0, 0
6, 19, 0, -1.024438355e-06, -2.181894109e-07, -1.07399108e-06, -9.989913261e-08, 0, 0, 0
6, 20, 0, -1.07399108e-06, -9.989913261e-08, -1.098767443e-06, -4.075399348e-08, 0, 0, 0
7, 21, 0, -1.613657781e-06, -1.088716439e-06, -1.657434568e-06, -1.140095841e-06, 0, 0, 0
7, 22, 0, -1.657434568e-06, -1.140095841e-06, -1.744988143e-06, -1.242854643e-06, 0, 0, 0
7, 23, 0, -1.744988143e-06, -1.242854643e-06, -1.788764931e-06, -1.294234044e-06, 0, 0, 0
8, 24, 0, -9.044995713e-07, -1.071565697e-06, -9.100510108e-07, -1.138837025e-06, 0, 0, 0
8, 25, 0, -9.100510108e-07, -1.138837025e-06, -9.211538898e-07, -1.27337968e-06, 0, 0, 0
8, 26, 0, -9.211538898e-07, -1.27337968e-06, -9.267053293e-07, -1.340651008e-06, 0, 0, 0
9, 27, 0, -9.518596692e-07, -7.036093049e-07, -9.945707744e-07, -7.295084167e-07, 0, 0, 0
9, 28, 0, -9.945707744e-07, -7.295084167e-07, -1.079992985e-06, -7.813066404e-07, 0, 0, 0
9, 29, 0, -1.079992985e-06, -7.813066404e-07, -1.12270409e-06, -8.072057522e-07, 0, 0, 0
#--------------------------------------------------
Time (s): 8.2
# NucRegions: 
# xmin, ymin, xmax, ymax
!NC, -1e-06, -1e-06, 1e-06
nActin: 10 nSubunits: 30
# actinID, SubunitID, birthtime (s), xStart (m), yStart (m), xEnd (m), yEnd (m), pointed capped, barbed capped, branch
0, 0, 0, -7.877946988e-07, -8.771007199e-07, -8.231800224e-07, -8.293907746e-07, 0, 0, 0
0, 1, 0, -8.231800224e-07, -8.293907746e-07, -8.939506696e-07, -7.339708842e-07, 0, 0, 0
0, 2, 0, -8.939506696e-07, -7.339708842e-07, -9.293359932e-07, -6.86260939e-07, 0, 0, 0
1, 3, 0, -1.094008525e-06, -1.109115008e-06, -1.153898409e-06, -1.149483961e-06, 0, 0, 0
1, 4, 0, -1.153898409e-06, -1.149483961e-06, -1.273678178e-06, -1.230221867e-06, 0, 0, 0
1, 5, 0, -1.273678178e-06, -1.230221867e-06, -1.333568062e-06, -1.27059082e-06, 0, 0, 0
2, 6, 0, -1.104061256e-06, -7.699685256e-07, -1.158569125e-06, -7.500011823e-07, 0, 0, 0
2, 7, 0, -1.158569125e-06, -7.500011823e-07, -1.267584861e-06, -7.100664956e-07, 0, 0, 0
2, 8, 0, -1.267584861e-06, -7.100664956e-07, -1.322092729e-06, -6.900991523e-07, 0, 0, 0
3, 9, 0, -6.739670197e-07, -7.133514736e-07, -6.589802071e-07, -6.489215275e-07, 0, 0, 0
3, 10, 0, -6.589802071e-07, -6.489215275e-07, -6.29006582e-07, -5.200616354e-07, 0, 0, 0
3, 11, 0, -6.29006582e-07, -5.200616354e-07, -6.140197694e-07, -4.556316894e-07, 0, 0, 0
4, 12, 0, -1.008991348e-06, -1.013663206e-06, -1.01302238e-06, -1.081718929e-06, 0, 0, 0
4, 13, 0, -1.01302238e-06, -1.081718929e-06, -1.021084442e-06, -1.217830375e-06, 0, 0, 0
4, 14, 0, -1.021084442e-06, -1.217830375e-06, -1.025115473e-06, -1.285886097e-06, 0, 0, 0
5, 15, 0, -4.681321439e-07, -1.703772584e-06, -5.245639106e-07, -1.728031321e-06, 0, 0, 0
5, 16, 0, -5.245639106e-07, -1.728031321e-06, -6.374274441e-07, -1.776548795e-06, 0, 0, 0
5, 17, 0, -6.374274441e-07, -1.776548795e-06, -6.938592108e-07, -1.800807532e-06, 0, 0, 0
6, 18, 0, -9.996619924e-07, -2.7733455e-07, -1.024438355e-06, -2.181894109e-07, 0, 0, 0
6, 19, 0, -1.024438355e-06, -2.181894109e-07, -1.07399108e-06, -9.989913261e-08, 0, 0, 0
6, 20, 0, -1.07399108e-06, -9.989913261e-08, -1.098767443e-06, -4.075399348e-08, 0, 0, 0
7, 21, 0, -1.613657781e-06, -1.088716439e-06, -1.657434568e-06, -1.140095841e-06, 0, 0, 0
7, 22, 0, -1.657434568e-06, -1.140095841e-06, -1.744988143e-06, -1.242854643e-06, 0, 0, 0
7, 23, 0, -1.744988143e-06, -1.242854643e-06, -1.788764931e-06, -1.294234044e-06, 0, 0, 0
8, 24, 0, -9.044995713e-07, -1.071565697e-06, -9.100510108e-07, -1.138837025e-06, 0, 0, 0
8, 25, 0, -9.100510108e-07, -1.138837025e-06, -9.211538898e-07, -1.27337968e-06, 0, 0, 0
8, 26, 0, -9.211538898e-07, -1.27337968e-06, -9.267053293e-07, -1.340651008e-06, 0, 0, 0
9, 27, 0, -9.518596692e-07, -7.036093049e-07, -9.945707744e-07, -7.295084167e-07, 0, 0, 0
9, 28, 0, -9.945707744e-07, -7.295084167e-07, -1.079992985e-06, -7.813066404e-07, 0, 0, 0
9, 29, 0, -1.079992985e-06, -7.813066404e-07, -1.12270409e-06, -8.072057522e-07, 0, 0, 0
#--------------------------------------------------
Time (s): 8.3
# NucRegions: 
# xmin, ymin, xmax, ymax
!NC, -1e-06, -1e-06, 1e-06
nActin: 10 nSubunits: 30
# actinID, SubunitID, birthtime (s), xStart (m), yStart (m), xEnd (m), yEnd (m), pointed capped, barbed capped, branch
0, 0, 0, -7.877946988e-07, -8.771007199e-07, -8.231800224e-07, -8.293907746e-07, 0, 0, 0
0, 1, 0, -8.231800224e-07, -8.293907746e-07, -8.939506696e-07, -7.339708842e-07, 0, 0, 0
0, 2, 0, -8.939506696e-07, -7.339708842e-07, -9.293359932e-07, -6.86260939e-07, 0, 0, 0
1, 3, 0, -1.094008525e-06, -1.109115008e-06, -1.154458127e-06, -1.149861241e-06, 0, 0, 0
1, 4, 0, -1.154458127e-06, -1.149861241e-06, -1.275357333e-06, -1.231353707e-06, 0, 0, 0
1, 5, 0, -1.275357333e-06, -1.231353707e-06, -1.335806936e-06, -1.27209994e-06, 0, 0, 0
2, 6, 0, -1.104061256e-06, -7.699685256e-07, -1.158569125e-06, -7.500011823e-07, 0, 0, 0
2, 7, 0, -1.158569125e-06, -7.500011823e-07, -1.267584861e-06, -7.100664956e-07, 0, 0, 0
2, 8, 0, -1.267584861e-06, -7.100664956e-07, -1.322092729e-06, -6.900991523e-07, 0, 0, 0
3, 9, 0, -6.739670197e-07, -7.133514736e-07, -6.589802071e-07, -6.489215275e-07, 0, 0, 0
3, 10, 0, -6.589802071e-07, -6.489215275e-07, -6.29006582e-07, -5.200616354e-07, 0, 0, 0
3, 11, 0, -6.29006582e-07, -5.200616354e-07, -6.140197694e-07, -4.556316894e-07, 0, 0, 0
4, 12, 0, -1.008991348e-06, -1.013663206e-06, -1.01302238e-06, -1.081718929e-06, 0, 0, 0
4, 13, 0, -1.01302238e-06, -1.081718929e-06, -1.021084442e-06, -1.217830375e-06, 0, 0, 0
4, 14, 0, -1.021084442e-06, -1.217830375e-06, -1.025115473e-06, -1.285886097e-06, 0, 0, 0
5, 15, 0, -4.681321439e-07, -1.703772584e-06, -5.245639106e-07, -1.728031321e-06, 0, 0, 0
5, 16, 0, -5.245639106e-07, -1.728031321e-06, -6.374274441e-07, -1.776548795e-06, 0, 0, 0
5, 17, 0, -6.374274441e-07, -1.776548795e-06, -6.938592108e-07, -1.800807532e-06, 0, 0, 0
6, 18, 0, -9.996619924e-07, -2.7733455e-07, -1.025220766e-06, -2.163216696e-07, 0, 0, 0
6, 19, 0, -1.025220766e-06, -2.163216696e-07, -1.076338314e-06, -9.429590891e-08, 0, 0, 0
6, 20, 0, -1.076338314e-06, -9.429590891e-08, -1.101897088e-06, -3.328302853e-08, 0, 0, 0
7, 21, 0, -1.613657781e-06, -1.088716439e-06, -1.657872336e-06, -1.140609635e-06, 0, 0, 0
7, 22, 0, -1.657872336e-06, -1.140609635e-06, -1.746301447e-06, -1.244396025e-06, 0, 0, 0
7, 23, 0, -1.746301447e-06, -1.244396025e-06, -1.790516003e-06, -1.29628922e-06, 0, 0, 0
8, 24, 0, -9.044995713e-07, -1.071565697e-06, -9.101065252e-07, -1.139509738e-06, 0, 0, 0
8, 25, 0, -9.101065252e-07, -1.139509738e-06, -9.21320433e-07, -1.27539782e-06, 0, 0, 0
8, 26, 0, -9.21320433e-07, -1.27539782e-06, -9.269273869e-07, -1.343341861e-06, 0, 0, 0
9, 27, 0, -9.518596692e-07, -7.036093049e-07, -9.945707744e-07, -7.295084167e-07, 0, 0, 0
9, 28, 0, -9.945707744e-07, -7.295084167e-07, -1.079992985e-06, -7.813066404e-07, 0, 0, 0
9, 29, 0, -1.079992985e-06, -7.813066404e-07, -1.12270409e-06, -8.072057522e-07, 0, 0, 0
#--------------------------------------------------
Time (s): 8.4
# NucRegions: 
# xmin, ymin, xmax, ymax
!NC, -1e-06, -1e-06, 1e-06
nActin: 10 nSubunits: 30
# actinID, SubunitID, birthtime (s), xStart (m), yStart (m), xEnd (m), yEnd (m), pointed capped, barbed capped, branch
0, 0, 0, -7.877946988e-07, -8.771007199e-07, -8.231800224e-07, -8.293907746e-07, 0, 0, 0
0, 1, 0, -8.231800224e-07, -8.293907746e-07, -8.939506696e-07, -7.339708842e-07, 0, 0, 0
0, 2, 0, -8.939506696e-07, -7.339708842e-07, -9.293359932e-07, -6.86260939e-07, 0, 0, 0
